speech_id,file,year,sentence,negative,positive,sum positive/negative
speech_00052,parnell_source_00277,1886,He went over to Ireland to fight out a battle which was not his   to fight the battle of the Irish landlords   and he stuck to his post .,0.36,0,0.36
speech_00074,parnell_source_00324,1885,"I fully and cordially approve every word of that recommendation, and I recognize in your faithful adherence to the terms of that recommendation the only safety for Ireland and her people.",0,0.36,0.36
speech_00079,parnell_source_00333,1880,"We believe that in this country the sympathy accorded will be generous and noble, despite the efforts of the English press to depreciate the merits of the American nation.",0.053,0.307,0.36
speech_00092,parnell_source_00347,1885,"It is not for me to predict the extent to which that power should be used; but I tell English Radicals and English Liberals that it is useless for them to talk of their desire to do justice to Ireland when, from motives of selfishness, they refused to repair that most manifest injustice of all   namely, the destruction of our manufactures by England in times past, when they refused to repair that injustice by giving us the power which we think would be sufficient to enable us to build up these comparatively few industries which Ireland is adapted by her circumstances to excel in .",0.205,0.155,0.36
speech_00025,parnell_source_00097,1875,"The Irish people never cordially accepted the national system, which had never succeeded, and which would never succeed unless it was supported by the people.",0.285,0.074,0.359
speech_00050,parnell_source_00247,1886,"Although Mr Lynch has retired, harmony has by no means been restored in the Nationalist ranks.",0.108,0.251,0.359
speech_00085,parnell_source_00343,1880,We have authority for believing that in seven counties in Ireland half a million of people will suffer from a famine equal in severity to that of 1845 and the succeeding years.,0.244,0.115,0.359
speech_00041,parnell_source_00180,1876,"When he got his opportunity, Mr. Parnell, a Home Ruler, got up; but before he had got out a couple of sentences he stumbled into the inevitable theme of the injustice committed by allowing Irish patriots to languish in prison.",0.241,0.117,0.358
speech_00061,parnell_source_00291,1880,For six months the Relief Committees had afforded assistance to the distressed districts with but little assistance from the Poor Law Boards or the relief works.,0.177,0.181,0.358
speech_00012,parnell_source_00045,1875,"If any abuse of power is brought to the notice of the War Department it would be dealt with, but unless there is an abuse specially mentioned, I should certainly not interfere with their discretion.",0.241,0.116,0.357
speech_00047,parnell_source_00219,1876,Mr Parnell spoke strongly in favour of the extension of mercy...,0,0.357,0.357
speech_00052,parnell_source_00277,1886,"I shall be told, perhaps, that the noble Lord has improved since those days .",0,0.357,0.357
speech_00052,parnell_source_00281,1886,We regard the fact that during the last five or six months we have succeeded in entirely gaining the sympathy of the two great political parties in America   the Democrats and the Republicans   as a good omen for the future.,0,0.357,0.357
speech_00065,parnell_source_00295,1880,"Some doubt had been cast upon the opinion that it was famine fever; but, if it was not famine fever, it was fever caused by distress, and by want of food, as well as by the want of change of diet.",0.252,0.105,0.357
speech_00090,parnell_source_00345,1885,"This appears to have been the first Assembly to which a strong Irish party was returned, and it was remarkable for the strenuous opposition offered by that party against the English constitutional party.",0,0.357,0.357
speech_00090,parnell_source_00345,1885,"On the contrary, I find everywhere amongst all ranks and classes of society a great confidence, belief, and conviction in the success of our cause.",0,0.357,0.357
speech_00038,parnell_source_00153,1876,Had he inquired of any of the friends of the Fenian prisoners he would have ascertained that Mr. Condon was never imprisoned in Spike Island prison.,0.193,0.163,0.356
"speech_00049, speech_00050",parnell_source_00242,1886,"Mr. Parnell, who was received with loud cheers, said: Fellow countrymen, I feel very proud and very happy in being able to address so magnificent and vast a meeting of the people of Galway.",0,0.356,0.356
speech_00054,parnell_source_00284,1880,"Section 9 limited that discretion in respect of evictions for non payment of rent, and provided that such evictions should not be treated as disturbances, unless he could certify that the rent was exorbitant.",0.282,0.074,0.356
speech_00072,parnell_source_00304,1880,The lands of Ireland are exceedingly rich   unequaled  in richness by any lands I have seen in this country.,0,0.356,0.356
speech_00072,parnell_source_00306,1880,The lands of Ireland are exceedingly rich   unequaled  in richness by any lands I have seen in this country.,0,0.356,0.356
speech_00072,parnell_source_00309,1880,The Lands of Ireland are Exceedingly Rich   unequaled in richness by any lands I have seen in this country.,0,0.356,0.356
speech_00077,parnell_source_00327,1886,It is a great mistake to suppose that the coercion which has been used for Ireland has been used against criminals and against the breakers of the law.,0.241,0.115,0.356
speech_00082,parnell_source_00336,1880,"They have assured us that they will help us in sweeping away this system, consequently our prospects look very bright if we can succeed in keeping our people in Ireland.",0,0.356,0.356
speech_00025,parnell_source_00098,1875,In the House of Commons the Irish party were daily gaining ground .,0,0.355,0.355
speech_00025,parnell_source_00099,1875,In the House of Commons the Irish party were daily gaining ground .,0,0.355,0.355
"speech_00049, speech_00050, speech_00051",parnell_source_00240,1886,I know that his return cannot be any public injury   cannot be any injury or damage to the National cause; I know that his return cannot be any injury to the Irish party.,0.288,0.067,0.355
speech_00050,parnell_source_00250,1886,"... Mr Parnell, who was enthusiastically received, said he felt very proud and very happy in being able to address such a magnificent and such a vast meeting of the people of Galway.",0,0.355,0.355
speech_00052,parnell_source_00266,1886,Why does my hon. Friend the Member for Tyrone  write what the right hon. Gentleman considers violent passages in United Ireland?,0.14,0.215,0.355
speech_00052,parnell_source_00274,1886,But I hope his example will not be imitated.,0,0.355,0.355
speech_00060,parnell_source_00290,1880,"He trusted, therefore, the right hon. Gentleman would consent to postpone the present stage of that important measure until they had a further opportunity of considering what course they should adopt.",0.051,0.304,0.355
speech_00065,parnell_source_00295,1880,It was a monstrous thing to place a charge upon the Irish Church Fund which was not applied to the relief of distress in Ireland.,0.255,0.1,0.355
speech_00053,parnell_source_00302,1886,"Of course there are sections amongst Irish Nationalists just as there are sections in the Great Conservative party , but so far as it was possible for a nation to accept a measure cheerfully, freely, gratefully, and without reserve, I say that the Irish people have shown that they accepted this measure .",0,0.355,0.355
speech_00072,parnell_source_00305,1880,With such facts before us we must suspect a plan of relief suggested by the wife of one under whose orders these brutalities are committed.,0.187,0.168,0.355
speech_00077,parnell_source_00327,1886,"One great fault in English coercion of Ireland has been that, no matter what your intentions have been when you had commenced coercion, you have never discriminated between political agitation and between the breaking up of the law.",0.247,0.108,0.355
speech_00082,parnell_source_00336,1880,"Many plans have been proposed, and the English Liberal party is in sympathy with our project in this respect.",0,0.355,0.355
speech_00089,parnell_source_00344,1880,No public employment given yet.,0.355,0,0.355
speech_00047,parnell_source_00220,1876,"Was it fair that this man, who had now endured ten years of penal servitude   a punishment which was intended for the discipline and reformation of thieves and murderers   should be kept in prison any longer?",0.304,0.05,0.354
"speech_00049, speech_00050",parnell_source_00243,1886,Any appearance of division or weakening of his authority would have a fatal affect on the cause.,0.289,0.065,0.354
speech_00050,parnell_source_00254,1886,Any appearance of division or weakening of his authority would have a fatal effect on the cause.,0.289,0.065,0.354
speech_00052,parnell_source_00266,1886,"Englishmen love the man who fights his own corner out to the end, and Earl Spencer certainly did do that.",0.103,0.251,0.354
speech_00052,parnell_source_00266,1886,It is difficult to express a definite or positive opinion with regard to a Bill before it has been printed.,0.108,0.246,0.354
speech_00052,parnell_source_00274,1886,Englishmen love the man who fights his own corner out to the end; and Lord Spencer certainly did do that.,0.103,0.251,0.354
speech_00053,parnell_source_00302,1886,"The best intentioned Radical sitting on these benches, and who thinks that he never will be a party to coercion in Ireland, will be seen walking into the coercion lobby for drastic coercion, or, at the very outside, pitifully abstaining.",0.247,0.107,0.354
speech_00077,parnell_source_00327,1886,"The men who raised this bogey, this bugbear, of separation before your eyes as a reason against conceding the just demands of the Irish people know perfectly well that there is not the slightest danger or risk of separation.",0.171,0.183,0.354
speech_00090,parnell_source_00345,1885,"The Irish party was very strong in this assembly, and the great contention took place with regard to the election of a Speaker.",0,0.354,0.354
speech_00022,parnell_source_00096,1875,"He is a noble young fellow, and is destined yet to do great things for Ireland.",0,0.353,0.353
speech_00049,parnell_source_00238,1886,"He was the best man I knew of at the time, and I recommended him.",0,0.353,0.353
"speech_00049, speech_00050, speech_00051",parnell_source_00240,1886,He was the best man I knew of at the time that I recommended him.,0,0.353,0.353
"speech_00049, speech_00050",parnell_source_00242,1886,He was the best man that I knew of at the time I recommended him.,0,0.353,0.353
speech_00062,parnell_source_00292,1880,I believe the better settlement of the Land Question lies in giving the tenants of Ireland an opportunity of becoming the owners of the land.,0.091,0.262,0.353
speech_00082,parnell_source_00336,1880,"Mr. Chairman, Ladies and Gentlemen   I trust you will excuse me if I make my observations to night very brief, indeed, because I regret to say that I am suffering from a severe cold.",0.229,0.124,0.353
speech_00086,parnell_source_00340,1880,The landlords took all benefit of this advantage; and instead of sharing the advanced prices with their tenants have raised their rents.,0,0.353,0.353
speech_00052,parnell_source_00267,1886,It generally happens that those who have been defeated in old quarrels like to refer to them .,0.236,0.116,0.352
speech_00052,parnell_source_00269,1886,It generally happens that those who have been defeated in old quarrels like to refer to them .,0.236,0.116,0.352
speech_00052,parnell_source_00272,1886,It generally happens that those who have been defeated in old quarrels like to refer to them .,0.236,0.116,0.352
speech_00053,parnell_source_00302,1886,We should not agree to his claims in this respect   they would be fatal to the durability of the settlement.,0.214,0.138,0.352
speech_00072,parnell_source_00305,1880,"On the other hand, there are 600,000 tenant farmers accusing the landlords of causing the present trouble.",0.204,0.148,0.352
speech_00076,parnell_source_00326,1886,"The House of Lords, acting upon this consideration, to a great extent emasculated that clause, though it was not destroyed entirely.",0.095,0.257,0.352
speech_00081,parnell_source_00335,1880,"It was a common saying in legal circles, over in Ireland, If you have a bad cause abuse the plaintiff's attorney; and so he supposed Mr. Kavanagh thought that the best thing he could do was to abuse him, since he knew his cause was hopeless.",0.254,0.097,0.351
speech_00020,parnell_source_00078,1875,"He was, perhaps, straying away from the matter in hand.",0,0.35,0.35
speech_00020,parnell_source_00082,1875,"He was, perhaps, straying away from the matter in hand.",0,0.35,0.35
speech_00052,parnell_source_00267,1886,"He went over to Ireland to fight out a battle which was not his, and to fight the battle of the Irish landlords, and he stuck to his post .",0.35,0,0.35
speech_00052,parnell_source_00269,1886,"He went over to Ireland to fight out a battle which was not his, and to fight the battle of the Irish landlords, and he stuck to his post .",0.35,0,0.35
speech_00052,parnell_source_00271,1886,"He went over to Ireland to fight out a battle which was not his, and to fight the battle of the Irish landlords, and he stuck to his post.",0.35,0,0.35
speech_00052,parnell_source_00272,1886,"He went over to Ireland to fight out a battle which was not his, and to fight the battle of the Irish landlords, and he stuck to his post .",0.35,0,0.35
speech_00053,parnell_source_00283,1886,"In accepting the bill we accept honourable obligations, and WE PLEDGE OURSELVES FOR THE IRISH PEOPLE as far as we can pledge ourselves      that the powers given shall not be abused      to devote all the energy, ability, and influence we may have with our people to prevent them abusing the powers entrusted to them.",0.044,0.306,0.35
speech_00069,parnell_source_00299,1880,"At any rate, he certainly thought it most desirable that the Government should see who was responsible for the order to fire.",0.087,0.263,0.35
speech_00072,parnell_source_00304,1880,Our Irish famines of food are famines of the means with which to buy food.,0.35,0,0.35
speech_00072,parnell_source_00309,1880,Our Irish famines of food are famines of the means with which to buy food.,0.35,0,0.35
speech_00079,parnell_source_00333,1880,And I can only conclude by again asking you to believe that I thank you most heartily for your great kindness in meeting us on the threshold of America.,0,0.35,0.35
speech_00081,parnell_source_00335,1880,"But, ladies and gentlemen, I fear not for this cause.",0.35,0,0.35
speech_00091,parnell_source_00346,1885,It is not now any longer a question of conspiracy or combination to refuse to pay rents .,0.35,0,0.35
speech_00005,parnell_source_00017,1875,"There had not been threatening letter writing of late, or shooting, or agrarian crime, and was that, he asked, a time to bring in a Coercion Bill?",0.263,0.086,0.349
speech_00004,parnell_source_00023,1875,I am in favour of the Revision and Amendment of the Grand Jury Laws.,0,0.349,0.349
speech_00047,parnell_source_00229,1876,"Hon. gentlemen may say ""no, no,"" but it is very hard to be superior to prejudices on all occasions; and I have little doubt when this man was sentenced to 15 years' penal servitude, the fact of his being an Irishman, and the fact of this occurring just after the murder of Sergeant Brett, which created a great deal of feeling in the minds of the middle and upper classes of this country, I have no doubt that fact had an effect.",0.209,0.14,0.349
speech_00049,parnell_source_00238,1886,"The Rev. Mr. Carolan said   I have great pleasure in introducing to you the illustrious leader of the Irish Parliamentary Party, who has done us the high honour of coming here to address you, and I am sure that we shall all remember with pride what we had the honour of a visit from the greatest Parliamentary leader of his time.",0,0.349,0.349
speech_00052,parnell_source_00278,1886,"Englishmen loved a man who ""fought his own corner out"" to the end, and Lord Spencer certainly did do that.",0.093,0.256,0.349
speech_00065,parnell_source_00295,1880,It would encourage the men to hold on and fight through the winter.,0.154,0.195,0.349
speech_00074,parnell_source_00324,1885,I believe that a halting and inefficient measure would be fatal to the interests of both England and Ireland.,0.256,0.093,0.349
"speech_00087, speech_00088",parnell_source_00341,1880,"He apologized for not speaking at any great length, but would be pleased to offer a few practical remarks.",0,0.349,0.349
speech_00085,parnell_source_00343,1880,"The appalling calamity of starvation is staring a quarter of a million of our people in the face, and we are here to ask the people of America to assist in averting the danger; and we also ask you to help break down that terrible system which has brought about this misery.",0.308,0.041,0.349
speech_00038,parnell_source_00141,1876,Mr. Bourke was courteous and explicit and commanded the approval of the entire house.,0,0.348,0.348
speech_00049,parnell_source_00238,1886,"... Mr Parnell, who was received with loud cheers, said   Fellow countrymen, I feel very proud and very happy in being able to address so magnificent and vast a meeting of the people of Galway.",0,0.348,0.348
speech_00059,parnell_source_00289,1880,The constituencies of Ireland had made the greatest sacrifices to return them; and if they threw their responsibility on the Government the constituencies would be deeply and bitterly disappointed.,0.173,0.175,0.348
speech_00061,parnell_source_00291,1880,"In these circumstances, he hoped that the House would accept the proposal which was embodied in his Bill, and would enable the Relief Committees which had, up to the present time, done so much good, to continue their work with the assistance of a grant of public money until the present crisis had been passed, and happily, with the blessing of a good harvest, the existing distress had been tided over.",0.083,0.265,0.348
speech_00066,parnell_source_00296,1880,"But it was a very remarkable fact that this ""deficiency in moral character"" did not pursue the Irish people out of their own country; for in Canada, Australia, the United States, and other countries to which they emigrated, they were succeeding in a very striking manner, considering the difficulties with which they had to contend in all the pursuits in which they were engaged.",0.08,0.268,0.348
speech_00078,parnell_source_00328,1885,"He did not exactly like to call it a falsehood, but he would say a very glaring misstatement which appeared in The Times of that day.",0.348,0,0.348
speech_00082,parnell_source_00336,1880,"Now, we see that a very great many of the Irish landlords are going to be ruined.",0.144,0.204,0.348
speech_00086,parnell_source_00340,1880,"I think we should strive to protect the interest of landlords who have let their lands at a fair rent, as we endeavor to protect the interest of the tenants who have to pay rack rents.",0.033,0.315,0.348
speech_00004,parnell_source_00022,1875,"This was the first great popular demonstration in favour of Mr. Parnell which took place in the county, and from that day up to the close of the contest his progress through Royal Meath was a series of triumphs.",0,0.347,0.347
"speech_00049, speech_00050",parnell_source_00243,1886,"Months hence they would look back with satisfaction to the results of this election, for they would prove that they had struck a great and successful blow for Ireland.",0.054,0.293,0.347
speech_00050,parnell_source_00254,1886,"Months hence they would look back with satisfaction to the results of this election, for they would prove that they had struck a great and successful blow for Ireland.",0.054,0.293,0.347
speech_00052,parnell_source_00281,1886,I do not desire to go back again over old quarrels.,0.347,0,0.347
speech_00073,parnell_source_00329,1885,"Mr Parnell, MP, visited Cork on Wednesday and met with a magnificent welcome from his constituents.",0,0.347,0.347
speech_00082,parnell_source_00336,1880,"Just as your forefathers at Lexington are entitled to your thanks for what they did, so I say the people of Connemara are entitled to our thanks and to the thanks of Ireland for the stand, and, I thank God, successful stand, that they have made on the present occasion.",0,0.347,0.347
speech_00052,parnell_source_00281,1886,"But whatever may be the fate of the measure, I believe the cause of Ireland   of Irish autonomy   will gain enormously in a way it never could have otherwise gained by the genius of the right honourable gentleman.",0,0.346,0.346
speech_00072,parnell_source_00304,1880,"But all the tenantry see that their only safety against these constantly recurring famines is to demand the abolition of the feudal system of land tenure, and, pending this abolition, to pay only a fair rent to the landlords.",0.21,0.136,0.346
speech_00025,parnell_source_00097,1875,"Would it not then be well that England should in time purchase peace with Ireland, and ask forgiveness for the cruel wrongs which she had done this country in the past?",0.204,0.141,0.345
speech_00047,parnell_source_00208,1876,I am sorry that the junior member for Tipperary is not in his place tonight to stand up and say he believes that Condon is perfectly innocent of the crime of killing Sergeant Brett at Manchester.,0.201,0.144,0.345
speech_00050,parnell_source_00254,1886,"He admired the spirit with which Mr. Lynch had entered the contest, and he also admired the spirit in which he had withdrawn.",0,0.345,0.345
speech_00052,parnell_source_00274,1886,"But I noticed it is a somewhat significant, although it must have been to the right hon. gentleman a rather discouraging fact, that the unfolding of his plan elicited no enthusiasm of any kind from any section of the House.",0.136,0.209,0.345
speech_00064,parnell_source_00294,1880,"They had exhibited the greatest repugnance to borrowing money from the Government, and they would continue to exhibit that repugnance so long as no further means were provided for them.",0.239,0.106,0.345
speech_00053,parnell_source_00302,1886,Mr. Parnell   The hon and gallant member for North Armagh cheers that statement.,0,0.345,0.345
speech_00074,parnell_source_00324,1885,"It was drawn up with my approval and my sanction ; and I will only say this with regard to it, that I trust every Irishman, no matter what his personal interests may be, will cast his vote against the Liberal party.",0.096,0.249,0.345
speech_00076,parnell_source_00326,1886,"I trust, however, in happier and quieter times, when the Irish and English nations have learnt to understand each other and are bound together only by the terms of affection and respect , that I may have a further opportunity of making your acquaintance and of admiring some of the features of this beautiful county.",0,0.345,0.345
speech_00073,parnell_source_00329,1885,"We cannot ask for less than restitution of Grattan's Parliament , with its important privileges and wide and far reaching constitution.",0,0.345,0.345
speech_00082,parnell_source_00336,1880,"we have told the people that they must retain an attitude of passive resistance, and up to the present time they have maintained that attitude most cheerfully, and we have assured them if they continue to do so their cause is won, and their fortitude makes us hope we shall pass over this Winter in safety and quiet, and we have strong hopes without much bloodshed and without much suffering.",0,0.345,0.345
speech_00004,parnell_source_00010,1875,"Without fixity of tenure and fair rents the tenants would never be happy, nor would the country be prosperous.",0.123,0.221,0.344
speech_00004,parnell_source_00011,1875,"Without fixity of tenure and fair rents the tenants would never be happy, nor would the country be prosperous.",0.123,0.221,0.344
speech_00004,parnell_source_00012,1875,"Without fixity of tenure and fair rents the tenants would never be happy, nor would the country be prosperous.",0.123,0.221,0.344
speech_00004,parnell_source_00013,1875,"Without fixity of tenure and fair rents the tenants would never be happy, nor would the country be prosperous.",0.123,0.221,0.344
speech_00021,parnell_source_00080,1875,The motion was agreed to.,0,0.344,0.344
speech_00024,parnell_source_00095,1875,He hoped the people of Meath would join heart and soul in placing their great leader in an independent position .,0,0.344,0.344
speech_00032,parnell_source_00124,1876,And Dr. Ward and Mr. Parnell eloquently advocated the release of the political prisoners.,0.18,0.164,0.344
speech_00049,parnell_source_00238,1886,I shall be perfectly open in dealing with the question.,0,0.344,0.344
"speech_00049, speech_00050",parnell_source_00241,1886,"Mr. Parnell, who was received with enthusiasm, said he felt very proud and very happy for being able to address such a magnificent and such a large meeting of the people of Galway.",0,0.344,0.344
"speech_00049, speech_00050",parnell_source_00249,1886,I shall be perfectly open in dealing with this question.,0,0.344,0.344
speech_00052,parnell_source_00266,1886,This is a very important point.,0,0.344,0.344
speech_00053,parnell_source_00282,1886,"Well, undoubtedly I claimed that right.",0,0.344,0.344
speech_00061,parnell_source_00291,1880,This was all very well; but he doubted whether such officials would be able to cope with the existing distress.,0.279,0.065,0.344
speech_00070,parnell_source_00300,1880,"He had no reason to suppose but that these outrages would still further diminish, and would eventually disappear altogether.",0.344,0,0.344
speech_00053,parnell_source_00302,1886,"Well, so say we all .",0,0.344,0.344
speech_00053,parnell_source_00303,1886,"Well, undoubtedly I claimed that right.",0,0.344,0.344
speech_00082,parnell_source_00336,1880,"Well, then, what will follow?",0,0.344,0.344
speech_00090,parnell_source_00345,1885,But James himself was thoroughly averse to the proceedings of the Parliament on account of its freedom and its desire to undo the misdeeds of its predecessors .,0.089,0.255,0.344
speech_00042,parnell_source_00173,1876,"He thought a great hardship had been done in this case to an individual, a great slight upon the locality, and an obnoxious precedent set to parties in Meath who sought to make religious questions of these appointments.",0.112,0.231,0.343
speech_00004,parnell_source_00010,1875,"He was not going to praise Mr Gladstone's Act, for it had proved to be miserably inadequate , and had, in some respects, done harm to the tenants, having converted some good landlords into bad ones, and because it had not given the slightest protection to the tenantry over three quarters of Ireland.",0.235,0.108,0.343
speech_00004,parnell_source_00011,1875,"He was not going to praise Mr Gladstone's Act, for it had proved to be miserably inadequate , and had, in some respects, done harm to the tenants, having converted some good landlords into bad ones, and because it had not given the slightest protection to the tenantry over three quarters of Ireland.",0.235,0.108,0.343
speech_00004,parnell_source_00012,1875,"He was not going to praise Mr Gladstone's Act, for it had proved to be miserably inadequate , and had, in some respects, done harm to the tenants, having converted some good landlords into bad ones, and because it had not given the slightest protection to the tenantry over three quarters of Ireland.",0.235,0.108,0.343
speech_00004,parnell_source_00013,1875,"He was not going to praise Mr Gladstone's Act, for it had proved to be miserably inadequate , and had, in some respects, done harm to the tenants, having converted some good landlords into bad ones, and because it had not given the slightest protection to the tenantry over three quarters of Ireland.",0.235,0.108,0.343
speech_00047,parnell_source_00216,1876,"Hon. members might say ""No, no,"" but all know how hard it was for people, however well disposed, to rise superior to prejudice on all occasions, and he had no doubt that Devitt's nationality, together with the fact that Sergeant Brett had been shot in Manchester some time before, had an insensible, but none the less positive, effect on the mind of the judge.",0.255,0.088,0.343
speech_00052,parnell_source_00267,1886,Why does my right hon friend the member for Tyrone write what the right hon gentleman considers violent passages in United Ireland ?,0.135,0.208,0.343
speech_00052,parnell_source_00270,1886,"Allow me to say, sir, that I think it will prove to be a happy and fortunate thing both for Ireland and England that there was one man living, an English statesman, with great power and extraordinary ability of the right hon. gentleman to lend his voice to poor helpless Ireland on this question .",0.091,0.252,0.343
speech_00066,parnell_source_00296,1880,"The Board of Works had already sufficient information to justify the expenditure of £100,000 or £120,000 with great advantage; and there would be no possible risk of the money being wasted.",0.189,0.154,0.343
speech_00086,parnell_source_00340,1880,"It is a remarkable fact that while the clauses of the Church Act which permitted tenants to purchase their holding succeeded in a remarkable manner, 3000 out of 5000 having purchased their holdings, the Bright clauses remained practically a dead letter.",0.086,0.257,0.343
speech_00093,parnell_source_00348,1885,"They say there is a boycotting conspiracy in this country, and that it is impossible for any honest man to live there.",0.223,0.12,0.343
speech_00076,parnell_source_00326,1886,Much fight there is in them.,0.342,0,0.342
speech_00077,parnell_source_00327,1886,"I said there was only one alternative, but I was wrong.",0.342,0,0.342
speech_00084,parnell_source_00338,1880,I believe that the public sympathy of this country is in our favor.,0,0.342,0.342
speech_00084,parnell_source_00338,1880,"Coming here as I do, and boasting American blood in my veins , I am proud of the success that has been recorded.",0.078,0.264,0.342
speech_00086,parnell_source_00340,1880,They are candid and they kindly say the tenants ought to emigrate.,0,0.342,0.342
speech_00050,parnell_source_00262,1886,"The ""split"" has been like the sudden discovery of dynamite beneath his own hearthstone; his foes have truly been they of his own household, and his anxieties have been proportionately intense.",0.121,0.221,0.342
speech_00070,parnell_source_00300,1880,"It might be said that the tax would be inflicted because it was found that outrages had been committed, and that great difficulty existed in the districts amongst the people to give evidence and facilities for the purpose of obtaining the conviction of the offenders who had committed such outrages.",0.212,0.13,0.342
speech_00072,parnell_source_00304,1880,"Mr. President, Ladies and Gentlemen: It gives me the greatest possible pleasure to see this magnificent meeting, and, of course, I recognize to the fullest possible extent that you have not assembled here to night to do me honor, but that you have come rather as a token of your appreciation of the cause which I represent in America , and to show your sympathy, your practical sympathy, for the struggling, oppressed and suffering people of Ireland.",0.125,0.217,0.342
speech_00049,parnell_source_00238,1886,"When the Soudan war commenced Mr O'Kelly penetrated as far as Dongloa, where he was stricken down, having suffered from hunger and thirst and fever, and where he was arrested by order of Clifford Lloyd.",0.341,0,0.341
"speech_00049, speech_00050",parnell_source_00241,1886,"Mr. Parnell called for three cheers for Captain O'Shea, and the cheers were given.",0,0.341,0.341
"speech_00049, speech_00050",parnell_source_00241,1886,Cheers were also given for Mr. Parnell.,0,0.341,0.341
"speech_00049, speech_00050",parnell_source_00243,1886,Cheers were also given for Mr. Parnell.,0,0.341,0.341
"speech_00050, speech_00049",parnell_source_00256,1886,Cheers were also given for Mr. Parnell.,0,0.341,0.341
speech_00052,parnell_source_00281,1886,"He went over to Ireland to fight out a battle which was not his own, and to fight the battle of the Irish landlords, and he stuck to his post.",0.341,0,0.341
speech_00085,parnell_source_00343,1880,"I will cherish it as a harbinger of the success which is to attend the present efforts to ameliorate the condition of Ireland.""",0,0.341,0.341
speech_00047,parnell_source_00201,1876,"He expressed his regret at the conduct of the Prime Minister, and said that much misunderstanding prevails with reference to the persons who still remained in prison.",0.255,0.086,0.341
speech_00047,parnell_source_00216,1876,"McCarthy, one of the military prisoners, was a brave soldier, who had served England well in many parts of the world.",0.128,0.213,0.341
speech_00073,parnell_source_00332,1885,"But while they struggled to do that which may seem possible for them with their limited sight and small vision to obtain to day, they could struggle for it with the bright consciousness that at least they were doing nothing to prevent better men who may come after them from gaining better things than those which they now sought.",0.208,0.133,0.341
speech_00020,parnell_source_00079,1875,They should consider the matter with every desire to do Mr Smyth justice between man and man.,0,0.34,0.34
speech_00020,parnell_source_00081,1875,They should consider the matter with every desire to do Mr. Smyth justice between man and man.,0,0.34,0.34
speech_00028,parnell_source_00106,1875,"Mr. Dwyer said he had the greatest possible respect for the honourable member for Meath, and he was sorry that he had allowed himself to be dragged into these proceedings.",0.066,0.274,0.34
speech_00052,parnell_source_00266,1886,I should like to reserve a more definite and positive expression of opinion until I have seen the measure placed completely before us.,0,0.34,0.34
speech_00065,parnell_source_00295,1880,"... MR. PARNELL said, it appeared from the remarks of the noble Lord  that the Treasury would be threatened with bankruptcy in case that grant were increased to £45,000.",0.082,0.258,0.34
speech_00089,parnell_source_00344,1880,"These were remarkable facts, showing the  of emigration.",0,0.34,0.34
speech_00017,parnell_source_00071,1875,"He contended that the Fenian prisoners had done a moral wrong, and quoted a speech of Mr. Wendell Phillips, who declared that England ruled Ireland by a policy of extermination, and appealed to the grand jury of the American nation to give a verdict against her .",0.2,0.139,0.339
speech_00023,parnell_source_00093,1875,"He thanked them for the kind and warm hearted reception which they had given him, a comparative stranger amongst them .",0,0.339,0.339
speech_00072,parnell_source_00304,1880,"The Government of England has, as yet, done nothing: but it is beginning to recognise that the public opinion of America and of the world will not permit the Irish people to be starved to death as they were starved to death in 1847.",0.339,0,0.339
speech_00081,parnell_source_00335,1880,was shouted in all parts of the great building.,0,0.339,0.339
speech_00084,parnell_source_00338,1880,THIS PRINCIPLE HAS BEEN ALREADY PARTIALLY SANCTIONED by the legislation of Great Britain under the Bright clauses  of the land act of 1870.,0.107,0.232,0.339
speech_00029,parnell_source_00107,1875,Let her not enter into any alliance offensive or defensive .,0.248,0.091,0.339
speech_00029,parnell_source_00110,1875,Let her not enter into any alliance offensive or defensive .,0.248,0.091,0.339
speech_00047,parnell_source_00201,1876,"Hon. members said ""no,"" but they all knew what prejudice was, and how hard it was to rise superior to it on all occasions.",0.19,0.149,0.339
speech_00052,parnell_source_00267,1886,"Allow me to say, sir, that I think it will prove to be a happy and fortunate thing both for Ireland and England that there was one man living, an English statesman, with the great power and extraordinary ability of the right hon gentleman to lend his voice to poor helpless Ireland on this question .",0.09,0.249,0.339
speech_00052,parnell_source_00271,1886,"Allow me to say sir, that I think it will prove to be a happy and fortunate thing both for Ireland and England that there was one man living, an English statesman with the great power and extraordinary ability of the right hon. gentleman, to lend his voice to poor helpless Ireland on this question.",0.09,0.249,0.339
speech_00052,parnell_source_00272,1886,"Allow me to say, sir, that I think it will prove to be a happy and fortunate thing both for Ireland and England that there was one man living, an English statesman, with the great power and extraordinary ability of the right hon. gentleman, to lend his voice to poor helpless Ireland on this question .",0.09,0.249,0.339
speech_00072,parnell_source_00306,1880,"But the tenantry of Ireland see that their only safety against these constantly recurring famines is to demand the abolition of the feudal system of land tenure, and, pending its abolition, only to pay a fair rent to the landlord.",0.206,0.133,0.339
speech_00077,parnell_source_00327,1886,"I hope, and I confidently believe, that as the result of the great election now about to take place in Portsmouth and all over the rest of the country a happy day of prosperity will opened to the Irish people such as they have never before enjoyed.",0.047,0.292,0.339
speech_00025,parnell_source_00097,1875,To those men who made such sacrifices constituents should be lenient.,0,0.338,0.338
speech_00025,parnell_source_00097,1875,The people should be educated under a system which they could cordially accept.,0,0.338,0.338
